"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"514140","SURYVANSP","SURYAVANSHI SPINNING MILL","X","1.0000","1","ES","E","BSE","27.7900","18.5300","","","-1"
"526445","INDRANIB","INDRAYANI BIOTECH LTD.","XT","1.0000","1","ES","E","BSE","52.7700","47.7500","","","-1"
"526755","VELHO","VELAN HOTELS LTD.","X","1.0000","1","ES","E","BSE","6.2700","5.1300","","","-1"
"18863","VERTOZ","VERTOZ ADVERTISING LTD","EQ","5.0000","1","ES","E","NSE","309.2000","253.0000","","","355736"
"543207","NATURAL","Natural Biocon (India) Li","XT","1.0000","1","ES","E","BSE","10.0500","9.1100","","","-1"
"540147","SHASHIJIT","Shashijit Infraprojects","B","1.0000","1","ES","E","BSE","46.8200","31.2200","","","-1"
"18967","KAPSTON","KAPSTON SERVICES LIMITED","EQ","5.0000","1","ES","E","NSE","189.5500","171.5500","","","331710"
"540078","MITSU","Mitsu Chem Plast","B","5.0000","1","ES","E","BSE","213.0500","142.0500","","","-1"
"539190","DFL","Decillion Finance Ltd.","XT","1.0000","1","ES","E","BSE","14.7000","13.3000","","","-1"
"538857","SCC","Scintilla Commercial & Cr","X","1.0000","1","ES","E","BSE","4.7900","4.3500","","","-1"
"18977","UNIVASTU","UNIVASTU INDIA LIMITED","EQ","5.0000","1","ES","E","NSE","112.8000","75.2000","","","371622"
"19073","AARVI","AARVI ENCON LIMITED","EQ","5.0000","1","ES","E","NSE","150.6000","100.4000","","","483436"
"543208","REGIS","Regis Industries","XT","5.0000","1","ES","E","BSE","109.8500","105.5500","","","-1"
"515008","MODINSU","MODERN INSULATORS LTD.","XT","1.0000","1","ES","E","BSE","68.4400","61.9400","","","-1"
"531925","SHAQUAK","SHANTANU SHEOREY AQUAKULT","XT","1.0000","1","ES","E","BSE","1.2600","1.1400","","","-1"
"531716","TRICOMFRU","TRICOM FRUIT PRODUCTS LIM","X","1.0000","1","ES","E","BSE","1.3500","0.9100","","","-1"
"19099","SILLYMONKS","SILLY MONKS ENTERTAIN LTD","BE","5.0000","1","ES","E","NSE","18.6000","16.9000","","","333909"
"532937","KUANTUM","Kuantum Papers","B","5.0000","1","ES","E","BSE","214.4000","143.0000","","","-1"
"543210","AARTISURF","Aarti Surfactants Limited","B","5.0000","1","ES","E","BSE","765.9000","510.6000","","","-1"
"19233","AARTISURF","AARTI SURFACTANTS LIMITED","EQ","5.0000","1","ES","E","NSE","767.4000","511.6000","","","-1"
"13870","KUANTUM","Kuantum Papers","EQ","5.0000","1","ES","E","NSE","214.1000","142.8000","","","560319"
"543212","BOROLTD","Borosil Limited","A","5.0000","1","ES","E","BSE","475.0500","316.7500","","","-1"
"19401","BOROLTD","BOROSIL LIMITED","EQ","5.0000","1","ES","E","NSE","475.1000","316.8000","","","252538"
"543213","ROSSARI","Rossari Biotech","A","5.0000","1","ES","E","BSE","985.9500","657.3500","","","-1"
"19410","ROSSARI","Rossari Biotech","EQ","5.0000","1","ES","E","NSE","985.8500","657.2500","","","121673"
"22257","NDRAUTO","NDR AUTO COMPONENTS LTD","BE","5.0000","1","ES","E","NSE","543.1500","521.8500","","","187784"
"543214","NDRAUTO","NDR Auto Components Limit","T","5.0000","1","ES","E","BSE","538.6500","517.5500","","","-1"
"22277","WORTH","WORTH PERIPHERALS LIMITED","EQ","5.0000","1","ES","E","NSE","122.8500","81.9500","","","515057"
"22347","MACPOWER","MACPOWER CNC MACHINES LTD","EQ","5.0000","1","ES","E","NSE","348.5000","232.4000","","","327136"
"22362","MCL","MADHAV COPPER LIMITED","BE","5.0000","1","ES","E","NSE","31.0500","28.1500","","","887569"
"22377","MAXHEALTH","MAX HEALTHCARE INS LTD","EQ","5.0000","1","ES","E","NSE","667.3500","444.9500","","","179712"
"543220","MAXHEALTH","Max Healthcare Institute ","A","5.0000","1","ES","E","BSE","666.9500","444.6500","","","-1"
"543223","MAXINDIA","Max India Limited","B","5.0000","1","ES","E","BSE","167.7000","111.8000","","","-1"
"22428","MAXIND","MAX INDIA LIMITED","EQ","5.0000","1","ES","E","NSE","168.5000","112.4000","","","711957"
"22423","TOTAL","TOTAL TRANSPORT SYS LTD","EQ","5.0000","1","ES","E","NSE","173.2000","115.5000","","","527352"
"532138","SMCREDT","SMC CREDITS LTD.","X","1.0000","1","ES","E","BSE","15.7500","1.5800","","","-1"
"539767","MNIL","Mega Nirman & Industries ","X","1.0000","1","ES","E","BSE","14.0700","12.7300","","","-1"
"531327","CHARMS","CHARMS INDUSTRIES LTD.","XT","1.0000","1","ES","E","BSE","3.3300","3.2100","","","-1"
"17823","SSINFRA","S S INFRA DEVP CONSL LTD","SZ","5.0000","3000","ES","E","NSE","3.9000","3.6000","","","463370"
"540811","DML","Diggi Multitrade","M","1.0000","10000","ES","E","BSE","29.0400","19.3600","","","-1"
"539761","VKAL","Vantage Knowledge Academy","XT","5.0000","1","ES","E","BSE","123.2000","111.5000","","","-1"
"21868","TIRUPATI","Shree Tirupati Balajee","SM","5.0000","1000","ES","E","NSE","290.5000","262.9000","","","331252"
"540651","JIGAR","Jigar Cables","M","1.0000","4000","ES","E","BSE","54.0000","36.0000","","","-1"
"539097","URSUGAR","HKG","B","1.0000","1","ES","E","BSE","14.9500","9.9700","","","-1"
"590068","KHAITANLTD","KHAITAN (INDIA) LTD.","T","1.0000","1","ES","E","BSE","58.8900","53.2900","","","-1"
"17781","KKVAPOW","Kkv Agro Powers","SM","5.0000","156","ES","E","NSE","587.6000","531.7000","","","18536"
"8665","DIL","DEBOCK INDUSTRIES LIMITED","BE","5.0000","1","ES","E","NSE","10.2500","9.3500","","","3570839"
"537582","UNISHIRE","Unishire Urban Infra","M","1.0000","10000","ES","E","BSE","1.8400","1.5200","","","-1"
"540843","RITHWIKFMS","Rithwik Facility Manageme","M","1.0000","3000","ES","E","BSE","76.8000","51.2000","","","-1"
"541228","TRL","Taylormade Renewables Lim","M","5.0000","800","ES","E","BSE","536.8000","485.7000","","","-1"
"526709","BITS","BITS LTD.","XT","1.0000","1","ES","E","BSE","0.6300","0.5700","","","-1"
"11022","ABINFRA","A B Infrabuild","SM","5.0000","4000","ES","E","NSE","31.8000","28.8000","","","1117864"
"511563","SANCF","SANCHAY FINVEST LTD.","XT","1.0000","1","ES","E","BSE","19.6000","18.8400","","","-1"
"666","INNOVANA","Innovana Thinklabs","SM","5.0000","400","ES","E","NSE","669.9000","606.1000","","","156722"
"541929","SGIL","Synergy Green Industries","T","5.0000","1","ES","E","BSE","231.0000","209.0000","","","-1"
"15589","AVG","AVG LOGISTICS LIMITED","EQ","5.0000","1","ES","E","NSE","356.8500","237.9500","","","336242"
"3901","BRIGHT","Bright Solar","SM","5.0000","3000","ES","E","NSE","5.7500","5.2500","","","817467"
"542459","KRANTI","Kranti Industries","B","1.0000","1","ES","E","BSE","102.2600","68.1800","","","-1"
"11784","ACEINTEG","ACE INTEGRATED SOLU. LTD.","BE","5.0000","1","ES","E","NSE","35.7500","32.3500","","","333539"
"3949","JAKHARIA","Jakharia Fabric","SM","5.0000","800","ES","E","NSE","33.7000","30.5000","","","132887"
"482","AISL","Ani Integrated Serv","SM","5.0000","1200","ES","E","NSE","73.5000","66.5000","","","316771"
"540492","STARLENT","Starlineps Enterprises","B","5.0000","1","ES","E","BSE","122.3000","81.6000","","","-1"
"541112","SHREESHAY","Shreeshay Engineers Limit","M","1.0000","4000","ES","E","BSE","45.6000","30.4000","","","-1"
"526877","SIDDHEGA","SIDDHESWARI GARMENTS LTD.","XT","1.0000","1","ES","E","BSE","8.1200","7.3600","","","-1"
"542721","ARL","Anand Rayons","B","1.0000","1","ES","E","BSE","55.3300","36.8900","","","-1"
"542034","SMGOLD","S. M. Gold","B","1.0000","1","ES","E","BSE","17.9100","14.6700","","","-1"
"531696","VSDCONF","VSD CONFIN LTD.","XT","1.0000","1","ES","E","BSE","8.4700","0.8500","","","-1"
"526468","EUROLED","EURO LEDER FASHION LTD.","XT","1.0000","1","ES","E","BSE","17.4000","15.7600","","","-1"
"531959","NEWINFRA","NEWTIME INFRASTRUCTURE LI","XT","1.0000","1","ES","E","BSE","11.0200","9.9800","","","-1"
"532335","AMBICAAGAR","AMBICA AGARBATHIES & AROM","T","1.0000","1","ES","E","BSE","35.1400","33.7800","","","-1"
"542599","ROOPSHRI","Roopshri Resorts","M","1.0000","3000","ES","E","BSE","40.8000","27.2000","","","-1"
"542728","SKIEL","Sk International Export L","M","1.0000","6000","ES","E","BSE","19.6900","16.1100","","","-1"
"535916","ALSL","Alacrity Securities","M","1.0000","8000","ES","E","BSE","16.3200","10.8800","","","-1"
"530547","KENFIN","KEN FINANCIAL SERVICES LT","XT","1.0000","1","ES","E","BSE","21.1400","19.1400","","","-1"
"541337","MILEFUR","Milestone Furniture Limit","M","1.0000","3000","ES","E","BSE","5.5500","4.5500","","","-1"
"542850","GOBLIN","Goblin India","M","1.0000","2000","ES","E","BSE","60.9600","40.6400","","","-1"
"538684","ENCASH","Encash Entertainment Limi","M","1.0000","3000","ES","E","BSE","46.4800","31.0000","","","-1"
"538716","ARYACAPM","Aryaman Capital Markets L","M","1.0000","2500","ES","E","BSE","72.0000","48.0000","","","-1"
"536710","SRGSFL","S R G Securities Finance","M","1.0000","3000","ES","E","BSE","28.3300","25.6500","","","-1"
"504903","RATHIST","RATHI STEEL & POWER LTD.","XT","1.0000","1","ES","E","BSE","19.9100","19.1300","","","-1"
"542437","ANMOL","Anmol India","T","1.0000","1","ES","E","BSE","45.0900","40.8100","","","-1"
"6040","EIFFL","Euro Fresh Foods","EQ","5.0000","1","ES","E","NSE","169.5500","113.0500","","","707692"
"4959","GANGAFORGE","GANGA FORGING LIMITED","BE","5.0000","1","ES","E","NSE","6.2000","6.0000","","","3465036"
"540693","SHISHIND","Shish Industries","B","5.0000","1","ES","E","BSE","134.7000","89.8000","","","-1"
"6568","LAXMICOT","LAXMI COTSPIN LIMITED","EQ","5.0000","1","ES","E","NSE","25.5000","17.0000","","","560728"
"540782","SBRANDS","Sanghvi Brands","M","1.0000","1000","ES","E","BSE","17.3400","15.7000","","","-1"
"530251","RISAINTL","RISA INTERNATIONAL LTD.","X","1.0000","1","ES","E","BSE","0.6000","0.5600","","","-1"
"540757","SCPL","Sheetal Cool Products Lim","T","5.0000","1","ES","E","BSE","423.4500","383.1500","","","-1"
"534741","VIRTUALG","VIRTUAL GLOBAL EDUCATION ","X","1.0000","1","ES","E","BSE","1.2100","0.8100","","","-1"
"1036","AARON","AARON INDUSTRIES LIMITED","BE","5.0000","1","ES","E","NSE","250.9000","241.1000","","","328436"
"11067","KSOLVES","KSOLVES INDIA LIMITED","BE","5.0000","1","ES","E","NSE","1102.2500","997.3500","","","95251"
"526687","POLOHOT","POLO HOTELS LTD.","XT","1.0000","1","ES","E","BSE","10.4800","9.5000","","","-1"
"524046","PETPLST","PET PLASTICS LTD.","XT","5.0000","1","ES","E","BSE","185.2500","18.5500","","","-1"
"535917","GCMCOMM","Gcm Commodity & Derivativ","M","1.0000","6000","ES","E","BSE","4.7200","4.2800","","","-1"
"11520","SECURCRED","SECUR CREDENTIALS LIMITED","EQ","5.0000","1","ES","E","NSE","20.4000","13.6000","","","1342752"
"542865","ANUROOP","Anuroop Packaging","B","1.0000","1","ES","E","BSE","18.0200","16.3200","","","-1"
"542323","KPIGREEN","K.P.I. Global Infrastruct","A","5.0000","1","ES","E","BSE","906.2000","741.5000","","","-1"
"12153","BBTCL","B&B TRIPLEWALL CONT LTD","EQ","5.0000","1","ES","E","NSE","285.0000","190.0000","","","421034"
"512024","NDMETAL","N.D.METAL INDUSTRIES LTD.","X","1.0000","1","ES","E","BSE","43.9800","39.8000","","","-1"
"507833","COMPUPN","COMPUTER POINT LTD.","XT","1.0000","1","ES","E","BSE","5.4200","4.9200","","","-1"
"542923","TRANWAY","Tranway Technologies Limi","MS","1.0000","10000","ES","E","BSE","9.4800","6.3200","","","-1"
"9570","KHFM","Khfm Hos Fac Mana Ser","SM","5.0000","3100","ES","E","NSE","54.6500","49.4500","","","655357"
"535910","MMLF","Money Masters Leasing & F","M","1.0000","5000","ES","E","BSE","67.7200","61.2800","","","-1"
"542678","CHCL","Cian Healthcare","M","1.0000","2000","ES","E","BSE","26.3800","21.6000","","","-1"
"541974","MANORAMA","Manorama Industries Limit","B","5.0000","1","ES","E","BSE","1983.5500","1794.6500","","","-1"
"541701","SUPERSHAKT","Supershakti Metaliks Limi","M","5.0000","300","ES","E","BSE","690.0000","460.0000","","","-1"
"531529","SOFTRAKV","SOFTRAK VENTURE INVESTMEN","XT","1.0000","1","ES","E","BSE","5.8900","5.3300","","","-1"
"534659","JOINTECAED","Jointeca Education Soluti","MT","1.0000","8000","ES","E","BSE","8.1700","7.4100","","","-1"
"5060","SPECTRUM","Spectrum Electric Ind","SM","5.0000","500","ES","E","NSE","1038.4500","939.5500","","","101106"
"8513","SURANI","Surani Steel Tubes","SM","5.0000","2000","ES","E","NSE","323.1000","292.4000","","","270886"
"538667","SIROHIA","Sirohia & Sons","MT","1.0000","10000","ES","E","BSE","6.7200","6.0800","","","-1"
"2666","VERA","Vera Synthetic","SM","5.0000","1500","ES","E","NSE","54.6000","49.4000","","","161374"
"539997","KPL","Kwality Pharmaceuticals L","B","5.0000","1","ES","E","BSE","418.2000","278.8000","","","-1"
"536737","ACFSL","Amrapali Capital And Fina","M","1.0000","1200","ES","E","BSE","15.7300","10.4900","","","-1"
"541945","RANJEET","Ranjeet Mechatronics Limi","M","1.0000","6000","ES","E","BSE","42.0000","28.0000","","","-1"
"539843","NINSYS","Nintec Systems","B","5.0000","1","ES","E","BSE","355.3500","321.5500","","","-1"
"541445","WAA","Waa Solar","M","1.0000","1600","ES","E","BSE","93.4000","62.2800","","","-1"
"540519","MEERA","Meera Industries","B","1.0000","1","ES","E","BSE","49.4100","32.9500","","","-1"
"2176","AKG","AKG EXIM LIMITED","EQ","5.0000","1","ES","E","NSE","24.8500","22.5500","","","1039094"
"542654","VRFILMS","V R Films & Studios Limit","M","1.0000","2000","ES","E","BSE","46.5600","42.1400","","","-1"
"18475","LGHL","LAXMI GOLDORNA HOUSE LTD","SM","5.0000","8000","ES","E","NSE","84.7000","76.7000","","","682511"
"541144","ACTIVE","Active Clothing Co  Limit","T","1.0000","1","ES","E","BSE","72.9900","66.0500","","","-1"
"538579","ZINEMA","Trivikrama Industries","M","1.0000","8000","ES","E","BSE","32.3600","29.2800","","","-1"
"542694","PARSHVA","Parshva Enterprises Limit","B","5.0000","1","ES","E","BSE","201.6000","134.4000","","","-1"
"540809","MRCAGRO","MRC agrotech","T","1.0000","1","ES","E","BSE","14.6000","14.0400","","","-1"
"8083","CROWN","CROWN LIFTERS LIMITED","EQ","5.0000","1","ES","E","NSE","54.0000","48.9000","","","340406"
"542666","GKP","G. K. P. Printing & Packa","B","1.0000","1","ES","E","BSE","12.0500","10.9100","","","-1"
"539521","NAVIGANT","Navigant Corporate Adviso","M","1.0000","5000","ES","E","BSE","28.8100","19.2100","","","-1"
"99","CMMIPL","CMM INFRAPROJECTS LIMITED","ST","5.0000","3000","ES","E","NSE","4.2000","3.8000","","","512515"
"511194","ICDSLTD","ICDS LTD.","T","1.0000","1","ES","E","BSE","28.5300","27.4300","","","-1"
"822","BANKA","BANKA BIOLOO LIMITED","EQ","5.0000","1","ES","E","NSE","85.6000","57.1000","","","354683"
"503685","MEDIAONE","MEDIAONE GLOBAL ENTERTAIN","X","1.0000","1","ES","E","BSE","48.1200","43.5400","","","-1"
"542801","MISQUITA","Misquita Engineering Limi","M","1.0000","2000","ES","E","BSE","48.0000","32.0000","","","-1"
"540718","AKM","Akm Lace And Embrotex Lim","M","1.0000","3000","ES","E","BSE","45.1000","36.9000","","","-1"
"542628","NSL","Northern Spirits","M","5.0000","500","ES","E","BSE","390.0000","352.9000","","","-1"
"540955","TDSL","Tasty Dairy Specialities","B","1.0000","1","ES","E","BSE","15.8800","10.6000","","","-1"
"542592","HBEL","Humming Bird Education Li","M","5.0000","500","ES","E","BSE","733.1500","663.3500","","","-1"
"4083","AMBANIORG","Ambani Organics","SM","5.0000","2000","ES","E","NSE","145.4000","131.6000","","","210347"
"542025","SUNRETAIL","Sun Retail","M","1.0000","48000","ES","E","BSE","0.7300","0.6700","","","-1"
"542580","AARTECH","Aartech Solonics","T","5.0000","1","ES","E","BSE","174.9500","158.3500","","","-1"
"8827","AVROIND","AVRO INDIA LIMITED","EQ","5.0000","1","ES","E","NSE","134.8000","89.9000","","","329857"
"522235","MINALIND","MINAL INDUSTRIES LIMITED","XT","1.0000","1","ES","E","BSE","4.5000","4.3400","","","-1"
"1334","MARINE","MARINE ELECTRICAL (I) LTD","BE","5.0000","1","ES","E","NSE","63.7000","57.7000","","","1647403"
"538765","JSHL","Jla Infraville Shoppers L","M","1.0000","5000","ES","E","BSE","4.2700","3.8700","","","-1"
"18741","GRETEX","Gretex Industries","SM","5.0000","6000","ES","E","NSE","39.2000","35.5000","","","137719"
"535279","BMAL","Bothra Metals & Alloys Lt","M","1.0000","4000","ES","E","BSE","8.9200","8.0800","","","-1"
"542057","BCPL","Bcpl Railway Infrastructu","T","1.0000","1","ES","E","BSE","68.1600","61.6800","","","-1"
"536738","STELLAR","Stellar Capital Services","M","1.0000","6000","ES","E","BSE","5.3400","3.5600","","","-1"
"6073","AIROLAM","AIRO LAM LIMITED","BE","5.0000","1","ES","E","NSE","113.9000","103.1000","","","490565"
"7791","UNIINFO","UNIINFO TELECOM SERVI LTD","EQ","5.0000","1","ES","E","NSE","29.2000","23.9000","","","349665"
"521005","TITANIN","Titan Intech","XT","1.0000","1","ES","E","BSE","57.0100","54.7900","","","-1"
"521048","ADVLIFE","ADVANCE LIFESTYLES LTD.","XT","1.0000","1","ES","E","BSE","121.6300","116.8700","","","-1"
"6451","SHUBHLAXMI","Shubhlaxmi Jewel Art","SM","5.0000","1000","ES","E","NSE","97.5500","88.3000","","","287890"
"6159","ARTNIRMAN","ART NIRMAN LIMITED","BE","5.0000","1","ES","E","NSE","53.5500","48.4500","","","816061"
"534109","PYXISFIN","Pyxis Finvest","M","1.0000","4000","ES","E","BSE","12.3000","8.2000","","","-1"
"541167","YASHO","Yasho Industries","B","5.0000","1","ES","E","BSE","2112.6500","1408.4500","","","-1"
"509960","UPHOT","U.P.HOTELS LTD.","XT","5.0000","1","ES","E","BSE","957.6000","866.4000","","","-1"
"936","DPABHUSHAN","D. P. ABHUSHAN LIMITED","EQ","5.0000","1","ES","E","NSE","554.2500","501.5000","","","189411"
"540727","POOJA","Poojawestern Metaliks Lim","B","1.0000","1","ES","E","BSE","45.0900","30.0700","","","-1"
"524238","GUJINJEC","GUJARAT INJECT (KERALA) L","XT","1.0000","1","ES","E","BSE","9.9300","8.9900","","","-1"
"21260","TRANSWIND","Transwind Infra","SM","5.0000","4000","ES","E","NSE","11.2000","10.2000","","","218730"
"543065","SMAUTO","Sm Auto Stamping","M","1.0000","4000","ES","E","BSE","49.3300","32.8900","","","-1"
"3275","TEMBO","TEMBO GLOBAL IND LTD","EQ","5.0000","1","ES","E","NSE","268.0500","219.3500","","","363092"
"540729","VANTABIO","Vanta Bioscience","MT","1.0000","750","ES","E","BSE","43.8300","39.6700","","","-1"
"543172","COSPOWER","Cospower Engineering Limi","M","5.0000","500","ES","E","BSE","396.0000","264.0000","","","-1"
"28842","THEJO","Thejo Engineering","SM","5.0000","150","ES","E","NSE","1921.6500","1281.1500","","","62435"
"539096","AANANDALAK","Aananda Lakshmi Spinning ","XT","1.0000","1","ES","E","BSE","11.8600","10.7400","","","-1"
"542383","RITCO","Ritco Logistics","T","5.0000","1","ES","E","BSE","260.1500","235.4500","","","-1"
"543211","BONLON","BONLON INDUSTRIES LIMITED","B","1.0000","1","ES","E","BSE","33.1500","30.0100","","","-1"
"540063","ECS","ECS Biztech Limited","XT","1.0000","1","ES","E","BSE","7.2400","6.5600","","","-1"
"538422","JACKSON","JACKSON INVESTMENTS LTD","XT","1.0000","1","ES","E","BSE","0.3000","0.2800","","","-1"
"539680","GANGAPHARM","Ganga Pharmaceuticals Lim","M","1.0000","8000","ES","E","BSE","17.9800","12.0000","","","-1"
"540358","RMC","Rmc Switchgears","M","5.0000","500","ES","E","BSE","786.6000","711.7000","","","-1"
"543209","BILLWIN","Billwin Industries Limite","M","1.0000","3000","ES","E","BSE","60.0000","40.0000","","","-1"
"539273","PECOS","Pecos Hotels And Pubs Lim","M","1.0000","1000","ES","E","BSE","105.7300","86.5100","","","-1"
"51","RELIABLE","Reliable Data Service","SM","5.0000","2400","ES","E","NSE","65.6500","59.4500","","","337463"
"514260","SURBHIN","SURBHI INDUSTRIES LTD.","XT","1.0000","1","ES","E","BSE","2.8700","2.6100","","","-1"
"542013","DOLFIN","Dolfin Rubbers","B","5.0000","1","ES","E","BSE","141.7000","94.5000","","","-1"
"539314","UNIAUTO","Universal Autofoundry Lim","T","5.0000","1","ES","E","BSE","273.1000","247.1000","","","-1"
"2004","AHLADA","AHLADA ENGINEERS LIMITED","EQ","5.0000","1","ES","E","NSE","121.1000","80.8000","","","422516"
"539222","GROWINGTON","Vmv Holidays","M","5.0000","1550","ES","E","BSE","243.0500","162.0500","","","-1"
"15126","SVLL","SHREE VASU LOGISTICS LTD","BE","5.0000","1","ES","E","NSE","164.6000","149.0000","","","374938"
"542019","SHUBHAM","Shubham Polyspin","T","1.0000","1","ES","E","BSE","19.7900","17.9100","","","-1"
"542851","GENSOL","Gensol Engineering Limite","B","5.0000","1","ES","E","BSE","2083.8000","1885.4000","","","-1"
"1274","VASA","Vasa Retail & Oversea","SM","5.0000","4000","ES","E","NSE","6.4500","5.8500","","","195956"
"540402","MANAS","Manas Properties","M","5.0000","300","ES","E","BSE","444.0000","296.0000","","","-1"
"542727","CPML","City Pulse Multiplex Limi","M","1.0000","2000","ES","E","BSE","100.8000","67.2000","","","-1"
"3595","MOKSH","MOKSH ORNAMENTS LIMITED","BE","5.0000","1","ES","E","NSE","17.4000","15.8000","","","1754683"
"540952","LAL","Lorenzini Apparels Limite","T","5.0000","1","ES","E","BSE","235.6000","226.4000","","","-1"
"531265","PROGREXV","PROGREX VENTURES LIMITED","XT","1.0000","1","ES","E","BSE","9.2900","8.4100","","","-1"
"539116","OPCHAINS","O. P. Chains","M","1.0000","5000","ES","E","BSE","30.0000","20.0000","","","-1"
"9865","WEWIN","WE WIN LIMITED","BE","5.0000","1","ES","E","NSE","70.4500","67.7500","","","332264"
"5460","PARIN","Parin Furniture","SM","5.0000","2000","ES","E","NSE","76.1000","68.9000","","","363558"
"538576","BHANDERI","Bhanderi Infracon","MT","5.0000","1200","ES","E","BSE","129.1500","116.8500","","","-1"
"537784","KCSL","Karnimata Cold Storage Lt","M","1.0000","6000","ES","E","BSE","10.4500","8.5500","","","-1"
"540756","KAARYAFSL","Kaarya Facilities And Ser","M","1.0000","6000","ES","E","BSE","6.3300","5.7300","","","-1"
"541352","MEGASTAR","Megastar Foods","B","5.0000","1","ES","E","BSE","354.6000","236.4000","","","-1"
"513629","TULSYAN","TULSYAN NEC LTD.","X","1.0000","1","ES","E","BSE","65.1000","58.9000","","","-1"
"542918","GIANLIFE","Gian Life Care","T","1.0000","1","ES","E","BSE","25.6300","23.1900","","","-1"
"542924","JANUSCORP","Janus Corporation","M","1.0000","3500","ES","E","BSE","4.8300","4.3700","","","-1"
"847","SMVD","Smvd Poly Pack","SM","5.0000","4040","ES","E","NSE","10.7500","9.7500","","","327984"
"21217","ACCORD","Accord Synergy","SM","5.0000","2000","ES","E","NSE","27.9000","25.3000","","","113534"
"11568","DCI","DC INFOTECH AND COMUN LTD","BE","5.0000","1","ES","E","NSE","165.2500","149.5500","","","392399"
"541778","DEEP","Deep Polymers","B","1.0000","1","ES","E","BSE","108.7200","72.4800","","","-1"
"541151","RIDINGS","Ridings Consulting Engine","M","1.0000","8000","ES","E","BSE","7.0200","4.6800","","","-1"
"1923","WEALTH","WEALTH FRST PORT. MG. LTD","EQ","5.0000","1","ES","E","NSE","364.8000","243.2000","","","328941"
"542771","NOVATEOR","Novateor Research Laborat","M","1.0000","6000","ES","E","BSE","38.4000","25.6000","","","-1"
"535431","GCMSECU","Gcm Securities","T","1.0000","1","ES","E","BSE","1.4700","1.3300","","","-1"
"573","FELIX","Felix Industries","SM","5.0000","1000","ES","E","NSE","119.7000","108.3000","","","166541"
"511246","BOMTALKIES","BOMBAY TALKIES LIMITED","XT","1.0000","1","ES","E","BSE","4.9500","4.4900","","","-1"
"4212","UCL","Ushanti Colour Chem","SM","5.0000","2000","ES","E","NSE","82.2000","54.8000","","","336865"
"541634","RAWEDGE","Raw Edge Industrial Solut","B","1.0000","1","ES","E","BSE","54.1700","44.3300","","","-1"
"540936","GGL","Gautam Gems","B","1.0000","1","ES","E","BSE","14.4000","9.6000","","","-1"
"540786","SHARIKA","Sharika Enterprises Limit","B","1.0000","1","ES","E","BSE","6.7300","6.0900","","","-1"
"643","SUULD","SUUMAYA INDUSTRIES LTD","BE","5.0000","1","ES","E","NSE","7.8500","7.5500","","","2052262"
"21697","MANAV","Manav Infra Projects","SM","5.0000","4000","ES","E","NSE","18.8000","17.0500","","","223537"
"531887","RAHME","RAHUL MERCHANDISING LTD.","X","1.0000","1","ES","E","BSE","12.6000","11.4000","","","-1"
"20502","ASLIND","Asl Industries","SM","5.0000","4000","ES","E","NSE","21.0000","19.0000","","","340638"
"541703","GFIL","Ganesh Films India Limite","M","1.0000","1600","ES","E","BSE","22.6400","20.5000","","","-1"
"541865","ASRL","Add-Shop E-Retail","B","1.0000","1","ES","E","BSE","43.4500","28.9700","","","-1"
"1480","REPL","RUDRABHISHEK ENTERP LTD","EQ","5.0000","1","ES","E","NSE","221.5500","147.7500","","","541554"
"381","SINTERCOM","SINTERCOM INDIA LIMITED","EQ","5.0000","1","ES","E","NSE","155.9000","104.0000","","","769512"
"543218","SBGLP","SURATWWALA BUSINESS GROUP","B","5.0000","1","ES","E","BSE","428.2500","285.5500","","","-1"
"542146","SKIFL","Shree Krishna Infrastruct","M","1.0000","5000","ES","E","BSE","61.2000","40.8000","","","-1"
"16736","MKPL","M K PROTEINS LIMITED","EQ","5.0000","1","ES","E","NSE","926.3000","757.9000","","","118742"
"538794","JETINFRA","Jet Infraventure","M","1.0000","4000","ES","E","BSE","9.9100","8.9700","","","-1"
"531144","ELFORGE","EL FORGE LTD.","XT","1.0000","1","ES","E","BSE","13.7700","13.2300","","","-1"
"8469","MITCON","MITCON CON & ENG SER LTD","EQ","5.0000","1","ES","E","NSE","96.0000","64.0000","","","438883"
"5867","LAGNAM","LAGNAM SPINTEX LIMITED","BE","5.0000","1","ES","E","NSE","69.1000","62.5500","","","577776"
"2823","PENTAGOLD","PENTA GOLD LIMITED","ST","5.0000","600","ES","E","NSE","9.2000","8.4000","","","416107"
"542046","VIVIDM","Vivid Mercantile","T","1.0000","1","ES","E","BSE","54.3900","49.2100","","","-1"
"540144","DRA","Dra Consultants","M","1.0000","2500","ES","E","BSE","30.5800","25.0200","","","-1"
"507","PULZ","Pulz Electronics","SM","5.0000","2000","ES","E","NSE","94.5000","85.5000","","","356560"
"533203","TARAPUR","TARAPUR TRANSFORMERS LTD","T","1.0000","1","ES","E","BSE","4.7400","4.5600","","","-1"
"19352","PROLIFE","Prolife Industries","SM","5.0000","500","ES","E","NSE","267.3000","218.7000","","","133876"
"541799","SMEL","Sungold Media And Enterta","M","1.0000","5000","ES","E","BSE","27.0000","18.0000","","","-1"
"541304","INDOUS","Indo Us Bio-Tech","M","5.0000","1000","ES","E","BSE","229.9500","208.0500","","","-1"
"540550","YUG","Yug Decor","M","5.0000","2000","ES","E","BSE","98.5000","80.6000","","","-1"
